"Country or Area";"Year";"Value";"Value Footnotes"
"Burundi";"1997";"109.5435684647";"2"
"Burundi";"1996";"118.9427312775";"2"
"Burundi";"1995";"163.5687732342";"2"
"Burundi";"1994";"171.3692946058";"2"
"Burundi";"1993";"120.4081632653";"2"
"Burundi";"1992";"97.9452054795";"2"
"Burundi";"1991";"136.3914373089";"2"
"Burundi";"1990";"128.2798833819";"2"
"Burundi";"1989";"177.5";"2"
"Burundi";"1988";"217.8913738019";"2"
"Burundi";"1987";"179.0849673203";"2"
"Burundi";"1986";"296.2264150943";"2"
"Burundi";"1985";"243.1451612903";"2"
"Burundi";"1984";"265.5021834061";"2"
"Burundi";"1983";"212.1323529412";"2"
"Burundi";"1982";"181.8181818182";"2"
"Burundi";"1981";"170.8609271523";"2"
"Burundi";"1980";"230.9210526316";"2"
"Cambodia";"2014";"68.5905735645";""
"Cambodia";"2013";"69.6417692475";""
"Cambodia";"2012";"71.361706297";""
"Cambodia";"2011";"68.5418816738";""
"Cambodia";"2010";"74.1495538381";"2"
"Cambodia";"2009";"80.2920683285";"2"
"Cambodia";"2008";"74.2874711757";"2"
"Cambodia";"2007";"80.7958126465";"2"
"Cambodia";"2006";"84.7097159708";"2"
"Cambodia";"2005";"87.9616331032";"2"
"Cambodia";"2004";"93.4045808332";"2"
"Cambodia";"2003";"99.7931046066";"2"
"Cambodia";"2002";"106.7572517087";"2"
"Cambodia";"2001";"102.4064985156";"2"
"Cambodia";"2000";"100";"2"
"Cameroon";"2014";"156.3845886311";""
"Cameroon";"2013";"154.3993579523";""
"Cameroon";"2012";"156.7576486718";""
"Cameroon";"2011";"162.9065729621";""
"Cameroon";"2010";"152.0092059431";"2"
"Cameroon";"2009";"137.2084050626";"2"
"Cameroon";"2008";"144.1742930462";"2"
"Cameroon";"2007";"134.7024183";"2"
"Cameroon";"2006";"134.7805926731";"2"
"Cameroon";"2005";"127.4549804184";"2"
"Cameroon";"2004";"115.7423376347";"2"
"Cameroon";"2003";"106.7833256737";"2"
"Cameroon";"2002";"104.24786411";"2"
"Cameroon";"2001";"97.9321020597";"2"
"Cameroon";"2000";"100";"2"
"Cameroon";"1999";"70.2702702703";"2"
"Cameroon";"1998";"83.4862385321";"2"
"Cameroon";"1997";"87.0689655172";"2"
"Cameroon";"1996";"82.2580645161";"2"
"Cameroon";"1995";"90.4";"2"
"Cameroon";"1994";"84.7457627119";"2"
"Cameroon";"1993";"74";"2"
"Cameroon";"1992";"64.4578313253";"2"
"Cameroon";"1991";"102.5862068966";"2"
"Cameroon";"1990";"81.25";"2"
"Cameroon";"1989";"66.4383561644";"2"
"Cameroon";"1988";"84.6774193548";"2"
"Cameroon";"1987";"89.6551724138";"2"
"Cameroon";"1986";"101.9607843137";"2"
"Cameroon";"1985";"77.2058823529";"2"
"Cameroon";"1984";"80.3921568627";"2"
"Cameroon";"1983";"88";"2"
"Cameroon";"1982";"114.5251396648";"2"
"Cameroon";"1981";"70.8571428571";"2"
"Cameroon";"1980";"80.2083333333";"2"
"Canada";"2014";"125.3606941358";""
"Canada";"2013";"124.8115830364";""
"Canada";"2012";"122.8548834451";""
"Canada";"2011";"126.0141799319";""
"Canada";"2010";"123.1365508501";"2"
"Canada";"2009";"113.729216835";"2"
"Canada";"2008";"129.8803647127";"2"
"Canada";"2007";"123.5482389499";"2"
"Canada";"2006";"119.8081416726";"2"
"Canada";"2005";"119.719991342";"2"
"Canada";"2004";"115.6110395927";"2"
"Canada";"2003";"111.4451169367";"2"
"Canada";"2002";"105.4628981946";"2"
"Canada";"2001";"101.1430368";"2"
"Canada";"2000";"100";"2"
"Cape Verde";"2014";"101.3127979713";""
"Cape Verde";"2013";"100.1482570985";""
"Cape Verde";"2012";"103.3683918702";""
"Cape Verde";"2011";"100.2850270571";""
"Cape Verde";"2010";"102.9005119031";"2"
"Cape Verde";"2009";"104.879735896";"2"
"Cape Verde";"2008";"95.05404395";"2"
"Cape Verde";"2007";"98.3085829903";"2"
"Cape Verde";"2006";"101.8762504726";"2"
"Cape Verde";"2005";"99.236489121";"2"
"Cape Verde";"2004";"87.9972368943";"2"
"Cape Verde";"2003";"93.8515702838";"2"
"Cape Verde";"2002";"99.4033754854";"2"
"Cape Verde";"2001";"99.8531319603";"2"
"Cape Verde";"2000";"100";"2"
"Cape Verde";"1999";"100";"2"
"Cape Verde";"1998";"100";"2"
"Cape Verde";"1997";"100";"2"
"Cape Verde";"1996";"100";"2"
"Cape Verde";"1995";"100";"2"
"Cape Verde";"1994";"100";"2"
"Cape Verde";"1993";"100";"2"
"Cape Verde";"1992";"100";"2"
"Cape Verde";"1991";"100";"2"
"Cape Verde";"1990";"100";"2"
"Cape Verde";"1989";"100";"2"
"Cape Verde";"1988";"100";"2"
"Cape Verde";"1987";"100";"2"
"Cape Verde";"1986";"100";"2"
"Cape Verde";"1985";"100";"2"
"Cape Verde";"1984";"100";"2"
"Cape Verde";"1983";"100";"2"
"Cape Verde";"1982";"135.7142857143";"2"
"Cape Verde";"1981";"218.0555555556";"2"
"Cape Verde";"1980";"100";"2"
"Cayman Islands";"2014";"61.6449590548";""
"Cayman Islands";"2013";"61.2293890522";""
"Cayman Islands";"2012";"72.1325081734";""
"Cayman Islands";"2011";"70.7622093792";""
"Cayman Islands";"2010";"74.1752299005";"2"
"Cayman Islands";"2009";"73.7638725168";"2"
"Cayman Islands";"2008";"71.5203081777";"2"
"Cayman Islands";"2007";"82.3584130159";"2"
"Cayman Islands";"2006";"85.9486988535";"2"
"Cayman Islands";"2005";"83.7072962896";"2"
"Cayman Islands";"2004";"89.4460496788";"2"
"Cayman Islands";"2003";"92.2992252007";"2"
"Cayman Islands";"2002";"97.1788586211";"2"
"Cayman Islands";"2001";"97.5581619095";"2"
"Cayman Islands";"2000";"100";"2"
"Central African Republic";"2014";"73.6886458493";""
"Central African Republic";"2013";"68.794767063";""
"Central African Republic";"2012";"67.5085532251";""
"Central African Republic";"2011";"71.7887898677";""
"Central African Republic";"2010";"80.8544740113";"2"
"Central African Republic";"2009";"81.9603560827";"2"
"Central African Republic";"2008";"81.9140731494";"2"
"Central African Republic";"2007";"90.8642582858";"2"
"Central African Republic";"2006";"90.5213646459";"2"
"Central African Republic";"2005";"92.5988465597";"2"
"Central African Republic";"2004";"100.5507205658";"2"
"Central African Republic";"2003";"99.7479092709";"2"
"Central African Republic";"2002";"94.7121543762";"2"
"Central African Republic";"2001";"97.2497690669";"2"
"Central African Republic";"2000";"100";"2"
"Central African Republic";"1999";"107.1428571429";"2"
"Central African Republic";"1998";"123.6842105263";"2"
"Central African Republic";"1997";"150";"2"
"Central African Republic";"1996";"166.9230769231";"2"
"Central African Republic";"1995";"192.96875";"2"
"Central African Republic";"1994";"200";"2"
"Central African Republic";"1993";"273.8461538462";"2"
"Central African Republic";"1992";"280.7407407407";"2"
"Central African Republic";"1991";"268.9393939394";"2"
"Central African Republic";"1990";"237.5";"2"
"Central African Republic";"1989";"295.7746478873";"2"
"Central African Republic";"1988";"278.0141843972";"2"
"Central African Republic";"1987";"243.6708860759";"2"
"Central African Republic";"1986";"234.6153846154";"2"
"Central African Republic";"1985";"257.8947368421";"2"
"Central African Republic";"1984";"269.3693693694";"2"
"Central African Republic";"1983";"260.162601626";"2"
"Central African Republic";"1982";"270.0787401575";"2"
"Central African Republic";"1981";"252.2522522523";"2"
"Central African Republic";"1980";"260.6060606061";"2"
"Chad";"2014";"196.5783821542";""
"Chad";"2013";"213.2239443723";""
"Chad";"2012";"217.5680370137";""
"Chad";"2011";"212.8290190706";""
"Chad";"2010";"177.3582274694";"2"
"Chad";"2009";"146.2454878123";"2"
"Chad";"2008";"214.3090804505";"2"
"Chad";"2007";"175.2257129515";"2"
"Chad";"2006";"173.7130417068";"2"
"Chad";"2005";"152.7284670756";"2"
"Chad";"2004";"116.6542274002";"2"
"Chad";"2003";"99.3027709039";"2"
"Chad";"2002";"82.851845508";"2"
"Chad";"2001";"85.5493862098";"2"
"Chad";"2000";"100";"2"
"Chad";"1999";"95.6140350877";"2"
"Chad";"1998";"100.8403361345";"2"
"Chad";"1997";"92.5619834711";"2"
"Chad";"1996";"91.8518518519";"2"
"Chad";"1995";"92.6229508197";"2"
"Chad";"1994";"77.5700934579";"2"
"Chad";"1993";"92.5531914894";"2"
"Chad";"1992";"102.0408163265";"2"
"Chad";"1991";"108.4210526316";"2"
"Chad";"1990";"111.8279569892";"2"
"Chad";"1989";"93.9024390244";"2"
"Chad";"1988";"115.1898734177";"2"
"Chad";"1987";"103.75";"2"
"Chad";"1986";"108.8235294118";"2"
"Chad";"1985";"118.9655172414";"2"
"Chad";"1984";"108.8235294118";"2"
"Chad";"1983";"109.5238095238";"2"
"Chad";"1982";"128.8461538462";"2"
"Chad";"1981";"106.0975609756";"2"
"Chad";"1980";"108.3333333333";"2"
"Chile";"2014";"135.4507673671";""
"Chile";"2013";"136.6481602998";""
"Chile";"2012";"142.1501656429";""
"Chile";"2011";"152.1446838126";""
"Chile";"2010";"157.2481924631";"2"
"Chile";"2009";"125.9302048472";"2"
"Chile";"2008";"131.4116288323";"2"
"Chile";"2007";"161.6898695188";"2"
"Chile";"2006";"162.049159819";"2"
"Chile";"2005";"125.496272359";"2"
"Chile";"2004";"114.1810268931";"2"
"Chile";"2003";"96.6149040293";"2"
"Chile";"2002";"94.1208944841";"2"
"Chile";"2001";"91.4868580596";"2"
"Chile";"2000";"100";"2"
"Chile";"1999";"100";"2"
"Chile";"1998";"100";"2"
"Chile";"1997";"113";"2"
"Chile";"1996";"109.5238095238";"2"
"Chile";"1995";"135.5769230769";"2"
"Chile";"1994";"114.5833333333";"2"
"Chile";"1993";"101.0416666667";"2"
"Chile";"1992";"110.2040816327";"2"
"Chile";"1991";"113";"2"
"Chile";"1990";"113.7254901961";"2"
"Chile";"1989";"125.2525252525";"2"
"Chile";"1988";"142.3076923077";"2"
"Chile";"1987";"155.223880597";"2"
"Chile";"1986";"175";"2"
"Chile";"1985";"185.7142857143";"2"
"Chile";"1984";"202.0408163265";"2"
"Chile";"1983";"212.2448979592";"2"
"Chile";"1982";"196.2962962963";"2"
"Chile";"1981";"203.2258064516";"2"
"Chile";"1980";"243.3333333333";"2"
"China";"2014";"83.9603719021";""
"China";"2013";"81.7620137254";""
"China";"2012";"79.7200053906";""
"China";"2011";"79.0138242405";""
"China";"2010";"82.0143492116";"2"
"China";"2009";"91.0559311247";"2"
"China";"2008";"83.7753396169";"2"
"China";"2007";"88.5070949101";"2"
"China";"2006";"89.4334298711";"2"
"China";"2005";"88.4034863409";"2"
"China";"2004";"90.7276286303";"2"
"China";"2003";"92.8897902658";"2"
"China";"2002";"92.0709772272";"2"
"China";"2001";"97.3973973974";"2"
"China";"2000";"100";"2"
"China";"1999";"104.1237113402";"2"
"China";"1998";"110.6382978723";"2"
"China";"1997";"110.2040816327";"2"
"China";"1996";"105.9405940594";"2"
"China";"1995";"101.9417475728";"2"
"China";"1994";"102.0408163265";"2"
"China";"1993";"101.0416666667";"2"
"China";"1992";"103.0927835052";"2"
"China";"1991";"101.0309278351";"2"
"China";"1990";"102.1052631579";"2"
"China";"1989";"102.1739130435";"2"
"China";"1988";"90.7216494845";"2"
"China";"1987";"94.5054945055";"2"
"China";"1986";"85.1063829787";"2"
"China";"1985";"92.5531914894";"2"
"China";"1984";"96.5909090909";"2"
"China";"1983";"100";"2"
"China";"1982";"117.2839506173";"2"
"China";"1981";"120.2380952381";"2"
"China";"1980";"117.4418604651";"2"
"Colombia";"2014";"145.9209946334";""
"Colombia";"2013";"161.1432537285";""
"Colombia";"2012";"167.7030685866";""
"Colombia";"2011";"167.7031417803";""
"Colombia";"2010";"149.4330043196";"2"
"Colombia";"2009";"130.9083777825";"2"
"Colombia";"2008";"137.4537107132";"2"
"Colombia";"2007";"129.5018097363";"2"
"Colombia";"2006";"117.6054620895";"2"
"Colombia";"2005";"113.585198256";"2"
"Colombia";"2004";"107.6586809279";"2"
"Colombia";"2003";"100.1696395523";"2"
"Colombia";"2002";"97.3348037801";"2"
"Colombia";"2001";"95.6758012027";"2"
"Colombia";"2000";"100";"2"
"Colombia";"1999";"88.8888888889";"2"
"Colombia";"1998";"82.5242718447";"2"
"Colombia";"1997";"89.9082568807";"2"
"Colombia";"1996";"89.8148148148";"2"
"Colombia";"1995";"86.7924528302";"2"
"Colombia";"1994";"90.8163265306";"2"
"Colombia";"1993";"78.4946236559";"2"
"Colombia";"1992";"75.7894736842";"2"
"Colombia";"1991";"85.7142857143";"2"
"Colombia";"1990";"81.25";"2"
"Colombia";"1989";"88.1720430108";"2"
"Colombia";"1988";"89.7727272727";"2"
"Colombia";"1987";"95";"2"
"Colombia";"1986";"130.5555555556";"2"
"Colombia";"1985";"103.9473684211";"2"
"Colombia";"1984";"112.5";"2"
"Colombia";"1983";"102.6315789474";"2"
"Colombia";"1982";"101.2345679012";"2"
"Colombia";"1981";"98.7179487179";"2"
"Colombia";"1980";"112";"2"
"Comoros";"2014";"94.1543029395";""
"Comoros";"2013";"82.5386549887";""
"Comoros";"2012";"88.1618943058";""
"Comoros";"2011";"85.4746675443";""
"Comoros";"2010";"76.2426374579";"2"
"Comoros";"2009";"68.4208427477";"2"
"Comoros";"2008";"63.9436396664";"2"
"Comoros";"2007";"65.9988911822";"2"
"Comoros";"2006";"58.4841026316";"2"
"Comoros";"2005";"54.4729266558";"2"
"Comoros";"2004";"59.5033901452";"2"
"Comoros";"2003";"69.0323929355";"2"
"Comoros";"2002";"60.6679177302";"2"
"Comoros";"2001";"62.8770512269";"2"
"Comoros";"2000";"100";"2"
"Comoros";"1999";"96.6386554622";"2"
"Comoros";"1998";"90.243902439";"2"
"Comoros";"1997";"87.969924812";"2"
"Comoros";"1996";"85.2564102564";"2"
"Comoros";"1995";"86.1635220126";"2"
"Comoros";"1994";"51.1363636364";"2"
"Comoros";"1993";"69.7674418605";"2"
"Comoros";"1992";"78.5714285714";"2"
"Comoros";"1991";"77.8409090909";"2"
"Comoros";"1990";"85.9550561798";"2"
"Comoros";"1989";"88.3561643836";"2"
"Comoros";"1988";"90.1315789474";"2"
"Comoros";"1987";"85.7142857143";"2"
"Comoros";"1986";"93.2773109244";"2"
"Comoros";"1985";"94.7368421053";"2"
"Comoros";"1984";"80.2197802198";"2"
"Comoros";"1983";"117.1717171717";"2"
"Comoros";"1982";"95.9595959596";"2"
"Comoros";"1981";"89.7196261682";"2"
"Comoros";"1980";"111.2";"2"
"Congo, Dem. Rep.";"2014";"122.5580607669";""
"Congo, Dem. Rep.";"2013";"128.4492686558";""
"Congo, Dem. Rep.";"2012";"135.0038629757";""
"Congo, Dem. Rep.";"2011";"144.4936495761";""
"Congo, Dem. Rep.";"2010";"138.2840355878";"2"
"Congo, Dem. Rep.";"2009";"114.2152920435";"2"
"Congo, Dem. Rep.";"2008";"146.4986673208";"2"
"Congo, Dem. Rep.";"2007";"126.8483027145";"2"
"Congo, Dem. Rep.";"2006";"128.3500678705";"2"
"Congo, Dem. Rep.";"2005";"114.56301407";"2"
"Congo, Dem. Rep.";"2004";"97.3919892756";"2"
"Congo, Dem. Rep.";"2003";"97.4798373938";"2"
"Congo, Dem. Rep.";"2002";"99.7754141019";"2"
"Congo, Dem. Rep.";"2001";"102.1880412478";"2"
"Congo, Dem. Rep.";"2000";"100";"2"
"Congo, Dem. Rep.";"1999";"103.738317757";"2"
"Congo, Dem. Rep.";"1998";"65.5581947743";"2"
"Congo, Dem. Rep.";"1997";"67.3015873016";"2"
"Congo, Dem. Rep.";"1996";"53.7634408602";"2"
"Congo, Dem. Rep.";"1995";"79.7619047619";"2"
"Congo, Dem. Rep.";"1994";"66.4987405542";"2"
"Congo, Dem. Rep.";"1993";"90";"2"
"Congo, Dem. Rep.";"1992";"97.0711297071";"2"
"Congo, Dem. Rep.";"1991";"80.8888888889";"2"
"Congo, Dem. Rep.";"1990";"86.2068965517";"2"
"Congo, Dem. Rep.";"1989";"114.8148148148";"2"
"Congo, Dem. Rep.";"1988";"96.6292134831";"2"
"Congo, Dem. Rep.";"1987";"84.6153846154";"2"
"Congo, Dem. Rep.";"1986";"84.7715736041";"2"
"Congo, Dem. Rep.";"1985";"84.7826086957";"2"
"Congo, Dem. Rep.";"1984";"77.8280542986";"2"
"Congo, Dem. Rep.";"1983";"82.9508196721";"2"
"Congo, Dem. Rep.";"1982";"81.0126582278";"2"
"Congo, Dem. Rep.";"1981";"82.7493261456";"2"
"Congo, Dem. Rep.";"1980";"84.1232227488";"2"
"Congo, Rep.";"2014";"214.9648872229";""
"Congo, Rep.";"2013";"229.388830774";""
"Congo, Rep.";"2012";"223.7525581736";""
"Congo, Rep.";"2011";"222.0975634483";""
"Congo, Rep.";"2010";"183.9253523311";"2"
"Congo, Rep.";"2009";"155.3170344158";"2"
"Congo, Rep.";"2008";"221.2993581027";"2"
"Congo, Rep.";"2007";"181.6961595743";"2"
"Congo, Rep.";"2006";"179.3317696936";"2"
"Congo, Rep.";"2005";"156.058692928";"2"
"Congo, Rep.";"2004";"116.3825476232";"2"
"Congo, Rep.";"2003";"99.1562511195";"2"
"Congo, Rep.";"2002";"91.2916082476";"2"
"Congo, Rep.";"2001";"91.5202776904";"2"
"Congo, Rep.";"2000";"100";"2"
"Congo, Rep.";"1999";"64.4230769231";"2"
"Congo, Rep.";"1998";"39.2";"2"
"Congo, Rep.";"1997";"63.6363636364";"2"
"Congo, Rep.";"1996";"64.1666666667";"2"
"Congo, Rep.";"1995";"52.0325203252";"2"
"Congo, Rep.";"1994";"53.5714285714";"2"
"Congo, Rep.";"1993";"62.3376623377";"2"
"Congo, Rep.";"1992";"61.0169491525";"2"
"Congo, Rep.";"1991";"63.4782608696";"2"
"Congo, Rep.";"1990";"63.2478632479";"2"
"Congo, Rep.";"1989";"76.25";"2"
"Congo, Rep.";"1988";"60.7142857143";"2"
"Congo, Rep.";"1987";"73.8095238095";"2"
"Congo, Rep.";"1986";"66.6666666667";"2"
"Congo, Rep.";"1985";"111.7647058824";"2"
"Congo, Rep.";"1984";"138.5964912281";"2"
"Congo, Rep.";"1983";"130";"2"
"Congo, Rep.";"1982";"140.625";"2"
"Congo, Rep.";"1981";"100";"2"
"Congo, Rep.";"1980";"96.8421052632";"2"
"Costa Rica";"2014";"62.8159019547";""
"Costa Rica";"2013";"61.6090349478";""
"Costa Rica";"2012";"61.9842846713";""
"Costa Rica";"2011";"62.2335137063";""
"Costa Rica";"2010";"66.4629286925";"2"
"Costa Rica";"2009";"72.5666058004";"2"
"Costa Rica";"2008";"71.7947253785";"2"
"Costa Rica";"2007";"76.721685069";"2"
"Costa Rica";"2006";"80.8996841673";"2"
"Costa Rica";"2005";"84.9446607627";"2"
"Costa Rica";"2004";"90.041539479";"2"
"Costa Rica";"2003";"94.4550747895";"2"
"Costa Rica";"2002";"96.3256925018";"2"
"Costa Rica";"2001";"97.8074580555";"2"
"Costa Rica";"2000";"100";"2"
"Costa Rica";"1999";"107.1428571429";"2"
"Costa Rica";"1998";"108.9108910891";"2"
"Costa Rica";"1997";"105.6603773585";"2"
"Costa Rica";"1996";"99.0825688073";"2"
"Costa Rica";"1995";"104.5871559633";"2"
"Costa Rica";"1994";"98.0198019802";"2"
"Costa Rica";"1993";"87.8504672897";"2"
"Costa Rica";"1992";"84.1121495327";"2"
"Costa Rica";"1991";"79.6296296296";"2"
"Costa Rica";"1990";"75";"2"
"Costa Rica";"1989";"85.4368932039";"2"
"Costa Rica";"1988";"91.8367346939";"2"
"Costa Rica";"1987";"92.5531914894";"2"
"Costa Rica";"1986";"112.5";"2"
"Costa Rica";"1985";"84";"2"
"Costa Rica";"1984";"82";"2"
"Costa Rica";"1983";"73.5849056604";"2"
"Costa Rica";"1982";"74.0740740741";"2"
"Costa Rica";"1981";"73.4513274336";"2"
"Costa Rica";"1980";"81.3725490196";"2"
"Cote d'Ivoire";"2014";"158.7773819151";""
"Cote d'Ivoire";"2013";"145.4439899276";""
"Cote d'Ivoire";"2012";"145.8352429172";""
"Cote d'Ivoire";"2011";"160.4336965116";""
"Cote d'Ivoire";"2010";"162.697776044";"2"
"Cote d'Ivoire";"2009";"149.8991141355";"2"
"Cote d'Ivoire";"2008";"140.7131909126";"2"
"Cote d'Ivoire";"2007";"137.616266197";"2"
"Cote d'Ivoire";"2006";"133.3287303643";"2"
"Cote d'Ivoire";"2005";"131.0151820454";"2"
"Cote d'Ivoire";"2004";"130.402857567";"2"
"Cote d'Ivoire";"2003";"137.9425739254";"2"
"Cote d'Ivoire";"2002";"141.8160786275";"2"
"Cote d'Ivoire";"2001";"110.5230488043";"2"
"Cote d'Ivoire";"2000";"100";"2"
"Cote d'Ivoire";"1999";"118.1818181818";"2"
"Cote d'Ivoire";"1998";"116.6666666667";"2"
"Cote d'Ivoire";"1997";"117.3469387755";"2"
"Cote d'Ivoire";"1996";"118.5185185185";"2"
"Cote d'Ivoire";"1995";"122";"2"
"Cote d'Ivoire";"1994";"122.8915662651";"2"
"Cote d'Ivoire";"1993";"77.4193548387";"2"
"Cote d'Ivoire";"1992";"162.5";"2"
"Cote d'Ivoire";"1991";"156.0606060606";"2"
"Cote d'Ivoire";"1990";"143.0555555556";"2"
"Cote d'Ivoire";"1989";"165.0793650794";"2"
"Cote d'Ivoire";"1988";"195.1612903226";"2"
"Cote d'Ivoire";"1987";"213.3333333333";"2"
"Cote d'Ivoire";"1986";"259.6153846154";"2"
"Cote d'Ivoire";"1985";"252.0833333333";"2"
"Cote d'Ivoire";"1984";"228.5714285714";"2"
"Cote d'Ivoire";"1983";"190.5660377358";"2"
"Cote d'Ivoire";"1982";"179.3103448276";"2"
"Cote d'Ivoire";"1981";"187.0967741935";"2"
"Cote d'Ivoire";"1980";"202.8169014085";"2"
"Croatia";"2014";"99.299499063";""
"Croatia";"2013";"98.3827893301";""
"Croatia";"2012";"99.2690194599";""
"Croatia";"2011";"100.7215021331";""
"Croatia";"2010";"100.2733077983";"2"
"Croatia";"2009";"99.56060682";"2"
"Croatia";"2008";"99.3222203923";"2"
"Croatia";"2007";"100.6831199666";"2"
"Croatia";"2006";"98.75280527";"2"
"Croatia";"2005";"97.7735466118";"2"
"Croatia";"2004";"97.6776692911";"2"
"Croatia";"2003";"96.9943288766";"2"
"Croatia";"2002";"97.5550688529";"2"
"Croatia";"2001";"98.856010014";"2"
"Croatia";"2000";"100";"2"
"Cuba";"2014";"111.9682184274";""
"Cuba";"2013";"107.2061519018";""
"Cuba";"2012";"114.5349468813";""
"Cuba";"2011";"126.3541418209";""
"Cuba";"2010";"137.2631366414";""
"Cuba";"2009";"121.9194059198";""
"Cuba";"2008";"105.4753541849";""
"Cuba";"2007";"124.1528766135";"2"
"Cuba";"2006";"111.8326774153";"2"
"Cuba";"2005";"95.6649991652";"2"
"Cuba";"2004";"98.1996970549";"2"
"Cuba";"2003";"95.1593258528";"2"
