LOCATION,MEASURE,TIME,Value
SWE,AGRWTH,Jan-04,-2.479339
SWE,AGRWTH,Feb-04,-2.672148
SWE,AGRWTH,Mar-04,-1.952724
SWE,AGRWTH,Apr-04,-0.4136505
SWE,AGRWTH,May-04,1.046025
SWE,AGRWTH,Jun-04,1.260504
SWE,AGRWTH,Jul-04,1.785714
SWE,AGRWTH,Aug-04,1.783841
SWE,AGRWTH,Sep-04,1.993704
SWE,AGRWTH,Oct-04,3.065539
SWE,AGRWTH,Nov-04,2.857143
SWE,AGRWTH,Dec-04,1.910828
SWE,AGRWTH,Jan-05,2.754237
SWE,AGRWTH,Feb-05,3.273495
SWE,AGRWTH,Mar-05,3.144654
SWE,AGRWTH,Apr-05,2.803738
SWE,AGRWTH,May-05,2.587992
SWE,AGRWTH,Jun-05,3.423237
SWE,AGRWTH,Jul-05,3.818369
SWE,AGRWTH,Aug-05,4.43299
SWE,AGRWTH,Sep-05,4.423868
SWE,AGRWTH,Oct-05,4
SWE,AGRWTH,Nov-05,4.938272
SWE,AGRWTH,Dec-05,6.458333
SWE,AGRWTH,Jan-06,5.876289
SWE,AGRWTH,Feb-06,4.498978
SWE,AGRWTH,Mar-06,4.573171
SWE,AGRWTH,Apr-06,4.545455
SWE,AGRWTH,May-06,4.742684
SWE,AGRWTH,Jun-06,4.112337
SWE,AGRWTH,Jul-06,3.379722
SWE,AGRWTH,Aug-06,3.257651
SWE,AGRWTH,Sep-06,2.758621
SWE,AGRWTH,Oct-06,3.550296
SWE,AGRWTH,Nov-06,3.039216
SWE,AGRWTH,Dec-06,2.446184
SWE,AGRWTH,Jan-07,2.726388
SWE,AGRWTH,Feb-07,4.207437
SWE,AGRWTH,Mar-07,4.567541
SWE,AGRWTH,Apr-07,4.541063
SWE,AGRWTH,May-07,4.33526
SWE,AGRWTH,Jun-07,4.720616
SWE,AGRWTH,Jul-07,5.096154
SWE,AGRWTH,Aug-07,3.728489
SWE,AGRWTH,Sep-07,4.602109
SWE,AGRWTH,Oct-07,3.523809
SWE,AGRWTH,Nov-07,3.425309
SWE,AGRWTH,Dec-07,3.820439
SWE,AGRWTH,Jan-08,4.170616
SWE,AGRWTH,Feb-08,3.568075
SWE,AGRWTH,Mar-08,2.416357
SWE,AGRWTH,Apr-08,2.125693
SWE,AGRWTH,May-08,2.031394
SWE,AGRWTH,Jun-08,2.115915
SWE,AGRWTH,Jul-08,2.470265
SWE,AGRWTH,Aug-08,3.225806
SWE,AGRWTH,Sep-08,2.933089
SWE,AGRWTH,Oct-08,3.49586
SWE,AGRWTH,Nov-08,4.139834
SWE,AGRWTH,Dec-08,3.49586
SWE,AGRWTH,Jan-09,3.184713
SWE,AGRWTH,Feb-09,2.629193
SWE,AGRWTH,Mar-09,3.901996
SWE,AGRWTH,Apr-09,2.80543
SWE,AGRWTH,May-09,2.533937
SWE,AGRWTH,Jun-09,1.351351
SWE,AGRWTH,Jul-09,1.517857
SWE,AGRWTH,Aug-09,0.7142857
SWE,AGRWTH,Sep-09,-0.445236
SWE,AGRWTH,Oct-09,-1.066667
SWE,AGRWTH,Nov-09,-0.795053
SWE,AGRWTH,Dec-09,-0.6222222
SWE,AGRWTH,Jan-10,-0.1763668
SWE,AGRWTH,Feb-10,-0.6183746
SWE,AGRWTH,Mar-10,-2.09607
SWE,AGRWTH,Apr-10,-0.7922535
SWE,AGRWTH,May-10,0
SWE,AGRWTH,Jun-10,1.511111
SWE,AGRWTH,Jul-10,0.4397537
SWE,AGRWTH,Aug-10,0.7092199
SWE,AGRWTH,Sep-10,1.699463
SWE,AGRWTH,Oct-10,1.168014
SWE,AGRWTH,Nov-10,0.8904719
SWE,AGRWTH,Dec-10,2.325581
SWE,AGRWTH,Jan-11,0.1766784
SWE,AGRWTH,Feb-11,1.244444
SWE,AGRWTH,Mar-11,1.694915
SWE,AGRWTH,Apr-11,1.863354
SWE,AGRWTH,May-11,0.8826125
SWE,AGRWTH,Jun-11,0.4378284
SWE,AGRWTH,Jul-11,1.313485
SWE,AGRWTH,Aug-11,2.024648
SWE,AGRWTH,Sep-11,1.671064
SWE,AGRWTH,Oct-11,2.220249
SWE,AGRWTH,Nov-11,1.500441
SWE,AGRWTH,Dec-11,0.7867133
SWE,AGRWTH,Jan-12,1.763668
SWE,AGRWTH,Feb-12,1.492537
SWE,AGRWTH,Mar-12,1.578947
SWE,AGRWTH,Apr-12,1.219512
SWE,AGRWTH,May-12,1.487314
SWE,AGRWTH,Jun-12,1.394943
SWE,AGRWTH,Jul-12,-0.2592913
SWE,AGRWTH,Aug-12,-1.294219
SWE,AGRWTH,Sep-12,-1.903114
SWE,AGRWTH,Oct-12,-1.303215
SWE,AGRWTH,Nov-12,-1.304348
SWE,AGRWTH,Dec-12,-1.734605
SWE,AGRWTH,Jan-13,-1.733102
SWE,AGRWTH,Feb-13,-2.249135
SWE,AGRWTH,Mar-13,-3.540587
SWE,AGRWTH,Apr-13,-4.64716
SWE,AGRWTH,May-13,-3.965517
SWE,AGRWTH,Jun-13,-3.697335
SWE,AGRWTH,Jul-13,-2.686308
SWE,AGRWTH,Aug-13,-2.272727
SWE,AGRWTH,Sep-13,-0.8818342
SWE,AGRWTH,Oct-13,-1.584507
SWE,AGRWTH,Nov-13,-1.145374
SWE,AGRWTH,Dec-13,0
SWE,AGRWTH,Jan-14,0
SWE,AGRWTH,Feb-14,-0.1769911
SWE,AGRWTH,Mar-14,1.163832
SWE,AGRWTH,Apr-14,1.895307
SWE,AGRWTH,May-14,2.692998
SWE,AGRWTH,Jun-14,2.321429
SWE,AGRWTH,Jul-14,2.048085
SWE,AGRWTH,Aug-14,3.398927
SWE,AGRWTH,Sep-14,2.491103
SWE,AGRWTH,Oct-14,2.951699
SWE,AGRWTH,Nov-14,2.049911
SWE,AGRWTH,Dec-14,0.4413063
SWE,AGRWTH,Jan-15,0.5291005
SWE,AGRWTH,Feb-15,2.216312
SWE,AGRWTH,Mar-15,2.743363
SWE,AGRWTH,Apr-15,2.834367
SWE,AGRWTH,May-15,2.272727
SWE,AGRWTH,Jun-15,1.396161
SWE,AGRWTH,Jul-15,0.4363002
SWE,AGRWTH,Aug-15,-0.432526
SWE,AGRWTH,Sep-15,-0.5208333
SWE,AGRWTH,Oct-15,-1.303215
SWE,AGRWTH,Nov-15,-0.9606987
SWE,AGRWTH,Dec-15,-1.230228
SWE,AGRWTH,Jan-16,-3.070175
SWE,AGRWTH,Feb-16,-3.729402
SWE,AGRWTH,Mar-16,-3.703704
SWE,AGRWTH,Apr-16,-4.392765
SWE,AGRWTH,May-16,-4.700855
SWE,AGRWTH,Jun-16,-2.92599
SWE,AGRWTH,Jul-16,-1.998262
SWE,AGRWTH,Aug-16,-1.129453
SWE,AGRWTH,Sep-16,-0.8726004
SWE,AGRWTH,Oct-16,1.408451
SWE,AGRWTH,Nov-16,2.292769
SWE,AGRWTH,Dec-16,4.982206
SWE,AGRWTH,Jan-17,7.511312
SWE,AGRWTH,Feb-17,6.126126
SWE,IDX2010,Jan-82,41.74575
SWE,IDX2010,Feb-82,42.1209
SWE,IDX2010,Mar-82,42.371
SWE,IDX2010,Apr-82,42.6211
SWE,IDX2010,May-82,42.74615
SWE,IDX2010,Jun-82,42.8712
SWE,IDX2010,Jul-82,43.24635
SWE,IDX2010,Aug-82,43.3714
SWE,IDX2010,Sep-82,43.3714
SWE,IDX2010,Oct-82,44.24675
SWE,IDX2010,Nov-82,45.12904
SWE,IDX2010,Dec-82,45.50419
SWE,IDX2010,Jan-83,46.50459
SWE,IDX2010,Feb-83,46.50459
SWE,IDX2010,Mar-83,46.62963
SWE,IDX2010,Apr-83,47.00478
SWE,IDX2010,May-83,47.51193
SWE,IDX2010,Jun-83,47.76203
SWE,IDX2010,Jul-83,48.26223
SWE,IDX2010,Aug-83,48.63738
SWE,IDX2010,Sep-83,48.88748
SWE,IDX2010,Oct-83,49.26263
SWE,IDX2010,Nov-83,49.38768
SWE,IDX2010,Dec-83,49.76283
SWE,IDX2010,Jan-84,50.64512
SWE,IDX2010,Feb-84,50.89522
SWE,IDX2010,Mar-84,51.27037
SWE,IDX2010,Apr-84,51.77057
SWE,IDX2010,May-84,52.14572
SWE,IDX2010,Jun-84,52.14572
SWE,IDX2010,Jul-84,52.39582
SWE,IDX2010,Aug-84,52.64592
SWE,IDX2010,Sep-84,53.02801
SWE,IDX2010,Oct-84,53.15306
SWE,IDX2010,Nov-84,53.40316
SWE,IDX2010,Dec-84,53.52821
SWE,IDX2010,Jan-85,54.27851
SWE,IDX2010,Feb-85,54.65366
SWE,IDX2010,Mar-85,55.0288
SWE,IDX2010,Apr-85,55.2789
SWE,IDX2010,May-85,55.40395
SWE,IDX2010,Jun-85,55.2789
SWE,IDX2010,Jul-85,55.2789
SWE,IDX2010,Aug-85,55.15385
SWE,IDX2010,Sep-85,55.2789
SWE,IDX2010,Oct-85,55.40395
SWE,IDX2010,Nov-85,55.529
SWE,IDX2010,Dec-85,55.65405
SWE,IDX2010,Jan-86,56.1612
SWE,IDX2010,Feb-86,56.1612
SWE,IDX2010,Mar-86,56.1612
SWE,IDX2010,Apr-86,56.28625
SWE,IDX2010,May-86,56.1612
SWE,IDX2010,Jun-86,56.1612
SWE,IDX2010,Jul-86,56.1612
SWE,IDX2010,Aug-86,56.1612
SWE,IDX2010,Sep-86,56.53635
SWE,IDX2010,Oct-86,56.53635
SWE,IDX2010,Nov-86,56.6614
SWE,IDX2010,Dec-86,56.78645
SWE,IDX2010,Jan-87,57.4117
SWE,IDX2010,Feb-87,57.53675
SWE,IDX2010,Mar-87,57.53675
SWE,IDX2010,Apr-87,57.53675
SWE,IDX2010,May-87,57.6618
SWE,IDX2010,Jun-87,57.6618
SWE,IDX2010,Jul-87,58.03695
SWE,IDX2010,Aug-87,58.28704
SWE,IDX2010,Sep-87,58.53714
SWE,IDX2010,Oct-87,58.91924
SWE,IDX2010,Nov-87,59.16934
SWE,IDX2010,Dec-87,59.16934
SWE,IDX2010,Jan-88,59.79459
SWE,IDX2010,Feb-88,60.16974
SWE,IDX2010,Mar-88,60.29479
SWE,IDX2010,Apr-88,60.66994
SWE,IDX2010,May-88,61.04509
SWE,IDX2010,Jun-88,61.17014
SWE,IDX2010,Jul-88,61.67728
SWE,IDX2010,Aug-88,62.17748
SWE,IDX2010,Sep-88,62.55263
SWE,IDX2010,Oct-88,63.05283
SWE,IDX2010,Nov-88,63.17788
SWE,IDX2010,Dec-88,63.55302
SWE,IDX2010,Jan-89,64.81047
SWE,IDX2010,Feb-89,65.31067
SWE,IDX2010,Mar-89,65.81087
SWE,IDX2010,Apr-89,66.43612
SWE,IDX2010,May-89,66.68622
SWE,IDX2010,Jun-89,66.43612
SWE,IDX2010,Jul-89,66.81126
SWE,IDX2010,Aug-89,66.93632
SWE,IDX2010,Sep-89,66.93632
SWE,IDX2010,Oct-89,67.44346
SWE,IDX2010,Nov-89,67.56851
SWE,IDX2010,Dec-89,67.56851
SWE,IDX2010,Jan-90,68.56891
SWE,IDX2010,Feb-90,68.74541
SWE,IDX2010,Mar-90,68.65716
SWE,IDX2010,Apr-90,68.56891
SWE,IDX2010,May-90,68.74541
SWE,IDX2010,Jun-90,68.9219
SWE,IDX2010,Jul-90,69.01015
SWE,IDX2010,Aug-90,69.62788
SWE,IDX2010,Sep-90,70.33387
SWE,IDX2010,Oct-90,70.68687
SWE,IDX2010,Nov-90,70.68687
SWE,IDX2010,Dec-90,70.42212
SWE,IDX2010,Jan-91,71.12811
SWE,IDX2010,Feb-91,71.03986
SWE,IDX2010,Mar-91,70.86337
SWE,IDX2010,Apr-91,70.59862
SWE,IDX2010,May-91,70.42212
SWE,IDX2010,Jun-91,70.24562
SWE,IDX2010,Jul-91,70.24562
SWE,IDX2010,Aug-91,70.15738
SWE,IDX2010,Sep-91,70.06913
SWE,IDX2010,Oct-91,69.98088
SWE,IDX2010,Nov-91,69.89263
SWE,IDX2010,Dec-91,69.71613
SWE,IDX2010,Jan-92,69.36314
SWE,IDX2010,Feb-92,69.27489
SWE,IDX2010,Mar-92,69.27489
SWE,IDX2010,Apr-92,69.36314
SWE,IDX2010,May-92,69.53963
SWE,IDX2010,Jun-92,69.53963
SWE,IDX2010,Jul-92,69.18665
SWE,IDX2010,Aug-92,68.83365
SWE,IDX2010,Sep-92,68.56891
SWE,IDX2010,Oct-92,68.65716
SWE,IDX2010,Nov-92,68.9219
SWE,IDX2010,Dec-92,70.15738
SWE,IDX2010,Jan-93,71.4811
SWE,IDX2010,Feb-93,72.09884
SWE,IDX2010,Mar-93,72.80482
SWE,IDX2010,Apr-93,73.24606
SWE,IDX2010,May-93,73.06957
SWE,IDX2010,Jun-93,72.89307
SWE,IDX2010,Jul-93,72.98132
SWE,IDX2010,Aug-93,73.33431
SWE,IDX2010,Sep-93,73.42256
SWE,IDX2010,Oct-93,73.51081
SWE,IDX2010,Nov-93,73.77556
SWE,IDX2010,Dec-93,73.95205
SWE,IDX2010,Jan-94,74.74628
SWE,IDX2010,Feb-94,74.65804
SWE,IDX2010,Mar-94,74.74628
SWE,IDX2010,Apr-94,75.01103
SWE,IDX2010,May-94,75.27577
SWE,IDX2010,Jun-94,75.71702
SWE,IDX2010,Jul-94,76.5995
SWE,IDX2010,Aug-94,77.04074
SWE,IDX2010,Sep-94,77.39374
SWE,IDX2010,Oct-94,77.83498
SWE,IDX2010,Nov-94,78.18797
SWE,IDX2010,Dec-94,78.71746
SWE,IDX2010,Jan-95,81.01192
SWE,IDX2010,Feb-95,81.80614
SWE,IDX2010,Mar-95,82.24739
SWE,IDX2010,Apr-95,83.57111
SWE,IDX2010,May-95,84.1006
SWE,IDX2010,Jun-95,84.2771
SWE,IDX2010,Jul-95,84.98309
SWE,IDX2010,Aug-95,85.24783
SWE,IDX2010,Sep-95,85.33608
SWE,IDX2010,Oct-95,84.80659
SWE,IDX2010,Nov-95,83.9241
SWE,IDX2010,Dec-95,83.21812
SWE,IDX2010,Jan-96,83.21812
SWE,IDX2010,Feb-96,83.12988
SWE,IDX2010,Mar-96,82.68863
SWE,IDX2010,Apr-96,82.42389
SWE,IDX2010,May-96,81.89439
SWE,IDX2010,Jun-96,81.45316
SWE,IDX2010,Jul-96,81.45316
SWE,IDX2010,Aug-96,81.10016
SWE,IDX2010,Sep-96,81.27666
SWE,IDX2010,Oct-96,81.10016
SWE,IDX2010,Nov-96,80.74717
SWE,IDX2010,Dec-96,80.92367
SWE,IDX2010,Jan-97,81.27666
SWE,IDX2010,Feb-97,81.5414
SWE,IDX2010,Mar-97,81.7179
SWE,IDX2010,Apr-97,82.51213
SWE,IDX2010,May-97,83.04163
SWE,IDX2010,Jun-97,82.95338
SWE,IDX2010,Jul-97,83.12988
SWE,IDX2010,Aug-97,83.12988
SWE,IDX2010,Sep-97,82.95338
SWE,IDX2010,Oct-97,82.51213
SWE,IDX2010,Nov-97,82.68863
SWE,IDX2010,Dec-97,82.42389
SWE,IDX2010,Jan-98,82.77688
SWE,IDX2010,Feb-98,82.68863
SWE,IDX2010,Mar-98,82.51213
SWE,IDX2010,Apr-98,82.24739
SWE,IDX2010,May-98,81.7179
SWE,IDX2010,Jun-98,81.89439
SWE,IDX2010,Jul-98,81.98264
SWE,IDX2010,Aug-98,81.80614
SWE,IDX2010,Sep-98,81.7179
SWE,IDX2010,Oct-98,81.62965
SWE,IDX2010,Nov-98,81.45316
SWE,IDX2010,Dec-98,81.36491
SWE,IDX2010,Jan-99,81.18841
SWE,IDX2010,Feb-99,80.04118
SWE,IDX2010,Mar-99,80.12943
SWE,IDX2010,Apr-99,80.65892
SWE,IDX2010,May-99,80.92367
SWE,IDX2010,Jun-99,81.18841
SWE,IDX2010,Jul-99,81.45316
SWE,IDX2010,Aug-99,81.80614
SWE,IDX2010,Sep-99,82.15914
SWE,IDX2010,Oct-99,82.33564
SWE,IDX2010,Nov-99,82.77688
SWE,IDX2010,Dec-99,83.39462
SWE,IDX2010,Jan-00,84.01235
SWE,IDX2010,Feb-00,84.1006
SWE,IDX2010,Mar-00,83.9241
SWE,IDX2010,Apr-00,83.83586
SWE,IDX2010,May-00,84.2771
SWE,IDX2010,Jun-00,84.54185
SWE,IDX2010,Jul-00,84.71834
SWE,IDX2010,Aug-00,84.98309
SWE,IDX2010,Sep-00,85.51257
SWE,IDX2010,Oct-00,86.21856
SWE,IDX2010,Nov-00,86.8363
SWE,IDX2010,Dec-00,86.48331
SWE,IDX2010,Jan-01,86.30681
SWE,IDX2010,Feb-01,85.86557
SWE,IDX2010,Mar-01,85.77732
SWE,IDX2010,Apr-01,86.30681
SWE,IDX2010,May-01,86.04207
SWE,IDX2010,Jun-01,86.21856
SWE,IDX2010,Jul-01,86.30681
SWE,IDX2010,Aug-01,86.13031
SWE,IDX2010,Sep-01,86.39506
SWE,IDX2010,Oct-01,86.57156
SWE,IDX2010,Nov-01,85.77732
SWE,IDX2010,Dec-01,85.51257
SWE,IDX2010,Jan-02,85.60082
SWE,IDX2010,Feb-02,85.42432
SWE,IDX2010,Mar-02,85.51257
SWE,IDX2010,Apr-02,85.60082
SWE,IDX2010,May-02,85.86557
SWE,IDX2010,Jun-02,85.68907
SWE,IDX2010,Jul-02,85.51257
SWE,IDX2010,Aug-02,85.86557
SWE,IDX2010,Sep-02,85.60082
SWE,IDX2010,Oct-02,85.42432
SWE,IDX2010,Nov-02,84.98309
SWE,IDX2010,Dec-02,84.89484
SWE,IDX2010,Jan-03,85.42432
SWE,IDX2010,Feb-03,85.86557
SWE,IDX2010,Mar-03,85.86557
SWE,IDX2010,Apr-03,85.33608
SWE,IDX2010,May-03,84.36535
SWE,IDX2010,Jun-03,84.01235
SWE,IDX2010,Jul-03,84.01235
SWE,IDX2010,Aug-03,84.1006
SWE,IDX2010,Sep-03,84.1006
SWE,IDX2010,Oct-03,83.48286
SWE,IDX2010,Nov-03,83.39462
SWE,IDX2010,Dec-03,83.12988
SWE,IDX2010,Jan-04,83.30637
SWE,IDX2010,Feb-04,83.57111
SWE,IDX2010,Mar-04,84.18885
SWE,IDX2010,Apr-04,84.98309
SWE,IDX2010,May-04,85.24783
SWE,IDX2010,Jun-04,85.07133
SWE,IDX2010,Jul-04,85.51257
SWE,IDX2010,Aug-04,85.60082
SWE,IDX2010,Sep-04,85.77732
SWE,IDX2010,Oct-04,86.04207
SWE,IDX2010,Nov-04,85.77732
SWE,IDX2010,Dec-04,84.71834
SWE,IDX2010,Jan-05,85.60082
SWE,IDX2010,Feb-05,86.30681
SWE,IDX2010,Mar-05,86.8363
SWE,IDX2010,Apr-05,87.36579
SWE,IDX2010,May-05,87.45404
SWE,IDX2010,Jun-05,87.98353
SWE,IDX2010,Jul-05,88.77776
SWE,IDX2010,Aug-05,89.3955
SWE,IDX2010,Sep-05,89.572
SWE,IDX2010,Oct-05,89.48375
SWE,IDX2010,Nov-05,90.01324
SWE,IDX2010,Dec-05,90.18974
SWE,IDX2010,Jan-06,90.63097
SWE,IDX2010,Feb-06,90.18974
SWE,IDX2010,Mar-06,90.80747
SWE,IDX2010,Apr-06,91.33696
SWE,IDX2010,May-06,91.60171
SWE,IDX2010,Jun-06,91.60171
SWE,IDX2010,Jul-06,91.77821
SWE,IDX2010,Aug-06,92.30769
SWE,IDX2010,Sep-06,92.04295
SWE,IDX2010,Oct-06,92.66068
SWE,IDX2010,Nov-06,92.74893
SWE,IDX2010,Dec-06,92.39594
SWE,IDX2010,Jan-07,93.10193
SWE,IDX2010,Feb-07,93.98441
SWE,IDX2010,Mar-07,94.95514
SWE,IDX2010,Apr-07,95.48463
SWE,IDX2010,May-07,95.57288
SWE,IDX2010,Jun-07,95.92587
SWE,IDX2010,Jul-07,96.45536
SWE,IDX2010,Aug-07,95.74937
SWE,IDX2010,Sep-07,96.27886
SWE,IDX2010,Oct-07,95.92587
SWE,IDX2010,Nov-07,95.92587
SWE,IDX2010,Dec-07,95.92587
SWE,IDX2010,Jan-08,96.98485
SWE,IDX2010,Feb-08,97.33784
SWE,IDX2010,Mar-08,97.2496
SWE,IDX2010,Apr-08,97.51434
SWE,IDX2010,May-08,97.51434
SWE,IDX2010,Jun-08,97.95558
SWE,IDX2010,Jul-08,98.83807
SWE,IDX2010,Aug-08,98.83807
SWE,IDX2010,Sep-08,99.10281
SWE,IDX2010,Oct-08,99.2793
SWE,IDX2010,Nov-08,99.89704
SWE,IDX2010,Dec-08,99.2793
SWE,IDX2010,Jan-09,100.0735
SWE,IDX2010,Feb-09,99.89704
SWE,IDX2010,Mar-09,101.0443
SWE,IDX2010,Apr-09,100.25
SWE,IDX2010,May-09,99.98529
SWE,IDX2010,Jun-09,99.2793
SWE,IDX2010,Jul-09,100.3383
SWE,IDX2010,Aug-09,99.54405
SWE,IDX2010,Sep-09,98.66157
SWE,IDX2010,Oct-09,98.22033
SWE,IDX2010,Nov-09,99.10281
SWE,IDX2010,Dec-09,98.66157
SWE,IDX2010,Jan-10,99.89704
SWE,IDX2010,Feb-10,99.2793
SWE,IDX2010,Mar-10,98.92632
SWE,IDX2010,Apr-10,99.4558
SWE,IDX2010,May-10,99.98529
SWE,IDX2010,Jun-10,100.7795
SWE,IDX2010,Jul-10,100.7795
SWE,IDX2010,Aug-10,100.25
SWE,IDX2010,Sep-10,100.3383
SWE,IDX2010,Oct-10,99.36755
SWE,IDX2010,Nov-10,99.98529
SWE,IDX2010,Dec-10,100.956
SWE,IDX2010,Jan-11,100.0735
SWE,IDX2010,Feb-11,100.5148
SWE,IDX2010,Mar-11,100.603
SWE,IDX2010,Apr-11,101.309
SWE,IDX2010,May-11,100.8678
SWE,IDX2010,Jun-11,101.2208
SWE,IDX2010,Jul-11,102.1032
SWE,IDX2010,Aug-11,102.2797
SWE,IDX2010,Sep-11,102.015
SWE,IDX2010,Oct-11,101.5738
SWE,IDX2010,Nov-11,101.4855
SWE,IDX2010,Dec-11,101.7503
SWE,IDX2010,Jan-12,101.8385
SWE,IDX2010,Feb-12,102.015
SWE,IDX2010,Mar-12,102.1915
SWE,IDX2010,Apr-12,102.5445
SWE,IDX2010,May-12,102.368
SWE,IDX2010,Jun-12,102.6327
SWE,IDX2010,Jul-12,101.8385
SWE,IDX2010,Aug-12,100.956
SWE,IDX2010,Sep-12,100.0735
SWE,IDX2010,Oct-12,100.25
SWE,IDX2010,Nov-12,100.1618
SWE,IDX2010,Dec-12,99.98529
SWE,IDX2010,Jan-13,100.0735
SWE,IDX2010,Feb-13,99.72055
SWE,IDX2010,Mar-13,98.57332
SWE,IDX2010,Apr-13,97.77908
SWE,IDX2010,May-13,98.30858
SWE,IDX2010,Jun-13,98.83807
SWE,IDX2010,Jul-13,99.10281
SWE,IDX2010,Aug-13,98.66157
SWE,IDX2010,Sep-13,99.19106
SWE,IDX2010,Oct-13,98.66157
SWE,IDX2010,Nov-13,99.01456
SWE,IDX2010,Dec-13,99.98529
SWE,IDX2010,Jan-14,100.0735
SWE,IDX2010,Feb-14,99.54405
SWE,IDX2010,Mar-14,99.72055
SWE,IDX2010,Apr-14,99.6323
SWE,IDX2010,May-14,100.956
SWE,IDX2010,Jun-14,101.1325
SWE,IDX2010,Jul-14,101.1325
SWE,IDX2010,Aug-14,102.015
SWE,IDX2010,Sep-14,101.662
SWE,IDX2010,Oct-14,101.5738
SWE,IDX2010,Nov-14,101.0443
SWE,IDX2010,Dec-14,100.4265
SWE,IDX2010,Jan-15,100.603
SWE,IDX2010,Feb-15,101.7503
SWE,IDX2010,Mar-15,102.4562
SWE,IDX2010,Apr-15,102.4562
SWE,IDX2010,May-15,103.2505
SWE,IDX2010,Jun-15,102.5445
SWE,IDX2010,Jul-15,101.5738
SWE,IDX2010,Aug-15,101.5738
SWE,IDX2010,Sep-15,101.1325
SWE,IDX2010,Oct-15,100.25
SWE,IDX2010,Nov-15,100.0735
SWE,IDX2010,Dec-15,99.19106
SWE,IDX2010,Jan-16,97.51434
SWE,IDX2010,Feb-16,97.95558
SWE,IDX2010,Mar-16,98.66157
SWE,IDX2010,Apr-16,97.95558
SWE,IDX2010,May-16,98.39682
SWE,IDX2010,Jun-16,99.54405
SWE,IDX2010,Jul-16,99.54405
SWE,IDX2010,Aug-16,100.4265
SWE,IDX2010,Sep-16,100.25
SWE,IDX2010,Oct-16,101.662
SWE,IDX2010,Nov-16,102.368
SWE,IDX2010,Dec-16,104.133
SWE,IDX2010,Jan-17,104.8389
SWE,IDX2010,Feb-17,103.9565
CHE,AGRWTH,Jun-02,-0.8297342
CHE,AGRWTH,Jul-02,-0.7429522
CHE,AGRWTH,Aug-02,-0.6707206
CHE,AGRWTH,Sep-02,-0.7735727
CHE,AGRWTH,Oct-02,-0.4934025
CHE,AGRWTH,Nov-02,-0.4587273
CHE,AGRWTH,Dec-02,-0.59343
CHE,AGRWTH,Jan-03,-0.4052587
CHE,AGRWTH,Feb-03,-0.003847105
CHE,AGRWTH,Mar-03,0.01765429
CHE,AGRWTH,Apr-03,0.1026168
CHE,AGRWTH,May-03,-0.192235
CHE,AGRWTH,Jun-03,-0.07469281
CHE,AGRWTH,Jul-03,-0.05290006
CHE,AGRWTH,Aug-03,0.07886749
CHE,AGRWTH,Sep-03,0.05511916
CHE,AGRWTH,Oct-03,0.1709426
CHE,AGRWTH,Nov-03,0.5022609
CHE,AGRWTH,Dec-03,0.5055884
CHE,AGRWTH,Jan-04,0.4265381
CHE,AGRWTH,Feb-04,0.320168
CHE,AGRWTH,Mar-04,0.5850288
CHE,AGRWTH,Apr-04,0.9669406
CHE,AGRWTH,May-04,1.443982
CHE,AGRWTH,Jun-04,1.416281
CHE,AGRWTH,Jul-04,1.307755
CHE,AGRWTH,Aug-04,1.334891
CHE,AGRWTH,Sep-04,1.334605
CHE,AGRWTH,Oct-04,1.551655
CHE,AGRWTH,Nov-04,1.581647
CHE,AGRWTH,Dec-04,1.443449
CHE,AGRWTH,Jan-05,1.227891
CHE,AGRWTH,Feb-05,1.667272
CHE,AGRWTH,Mar-05,1.392301
CHE,AGRWTH,Apr-05,1.269679
CHE,AGRWTH,May-05,0.7767217
CHE,AGRWTH,Jun-05,0.8204405
CHE,AGRWTH,Jul-05,1.024169
CHE,AGRWTH,Aug-05,1.070138
CHE,AGRWTH,Sep-05,1.577753
CHE,AGRWTH,Oct-05,1.385302
CHE,AGRWTH,Nov-05,1.239493
CHE,AGRWTH,Dec-05,1.421229
CHE,AGRWTH,Jan-06,1.680677
CHE,AGRWTH,Feb-06,1.592327
CHE,AGRWTH,Mar-06,1.583151
CHE,AGRWTH,Apr-06,1.793275
CHE,AGRWTH,May-06,2.223116
CHE,AGRWTH,Jun-06,2.344573
CHE,AGRWTH,Jul-06,2.327997
CHE,AGRWTH,Aug-06,2.518852
CHE,AGRWTH,Sep-06,1.965375
CHE,AGRWTH,Oct-06,1.911205
CHE,AGRWTH,Nov-06,1.878913
CHE,AGRWTH,Dec-06,1.823726
CHE,AGRWTH,Jan-07,1.646856
CHE,AGRWTH,Feb-07,1.983248
CHE,AGRWTH,Mar-07,2.09853
CHE,AGRWTH,Apr-07,2.172145
CHE,AGRWTH,May-07,2.794358
CHE,AGRWTH,Jun-07,2.716707
CHE,AGRWTH,Jul-07,2.54435
CHE,AGRWTH,Aug-07,2.681431
CHE,AGRWTH,Sep-07,2.645882
CHE,AGRWTH,Oct-07,2.63717
CHE,AGRWTH,Nov-07,2.90696
CHE,AGRWTH,Dec-07,2.863515
CHE,AGRWTH,Jan-08,3.382616
CHE,AGRWTH,Feb-08,3.204943
CHE,AGRWTH,Mar-08,3.346573
CHE,AGRWTH,Apr-08,3.317194
CHE,AGRWTH,May-08,3.337707
CHE,AGRWTH,Jun-08,3.772472
CHE,AGRWTH,Jul-08,4.157696
CHE,AGRWTH,Aug-08,3.21229
CHE,AGRWTH,Sep-08,3.016068
