LOCATION,SUBJECT,TIME,Value
AUS,CONSTR,1991-Q1,40.95799
AUS,CONSTR,1991-Q2,39.85777
AUS,CONSTR,1991-Q3,38.3341
AUS,CONSTR,1991-Q4,38.2002
AUS,CONSTR,1992-Q1,38.7865
AUS,CONSTR,1992-Q2,38.48973
AUS,CONSTR,1992-Q3,38.8806
AUS,CONSTR,1992-Q4,39.99168
AUS,CONSTR,1993-Q1,41.51534
AUS,CONSTR,1993-Q2,42.3767
AUS,CONSTR,1993-Q3,42.18488
AUS,CONSTR,1993-Q4,41.7904
AUS,CONSTR,1994-Q1,43.41178
AUS,CONSTR,1994-Q2,45.31907
AUS,CONSTR,1994-Q3,45.51089
AUS,CONSTR,1994-Q4,46.17319
AUS,CONSTR,1995-Q1,44.99697
AUS,CONSTR,1995-Q2,45.57965
AUS,CONSTR,1995-Q3,46.16957
AUS,CONSTR,1995-Q4,46.57854
AUS,CONSTR,1996-Q1,45.52536
AUS,CONSTR,1996-Q2,47.28428
AUS,CONSTR,1996-Q3,48.2904
AUS,CONSTR,1996-Q4,46.86084
AUS,CONSTR,1997-Q1,47.5159
AUS,CONSTR,1997-Q2,48.1022
AUS,CONSTR,1997-Q3,48.7247
AUS,CONSTR,1997-Q4,51.58022
AUS,CONSTR,1998-Q1,55.41652
AUS,CONSTR,1998-Q2,54.31268
AUS,CONSTR,1998-Q3,55.76034
AUS,CONSTR,1998-Q4,58.03317
AUS,CONSTR,1999-Q1,57.62059
AUS,CONSTR,1999-Q2,58.31908
AUS,CONSTR,1999-Q3,59.95856
AUS,CONSTR,1999-Q4,60.61001
AUS,CONSTR,2000-Q1,61.92376
AUS,CONSTR,2000-Q2,62.81046
AUS,CONSTR,2000-Q3,55.53233
AUS,CONSTR,2000-Q4,49.83216
AUS,CONSTR,2001-Q1,51.07715
AUS,CONSTR,2001-Q2,53.68656
AUS,CONSTR,2001-Q3,54.85193
AUS,CONSTR,2001-Q4,56.32493
AUS,CONSTR,2002-Q1,60.07438
AUS,CONSTR,2002-Q2,64.6526
AUS,CONSTR,2002-Q3,65.11948
AUS,CONSTR,2002-Q4,70.64955
AUS,CONSTR,2003-Q1,68.16681
AUS,CONSTR,2003-Q2,70.51202
AUS,CONSTR,2003-Q3,71.86559
AUS,CONSTR,2003-Q4,73.0201
AUS,CONSTR,2004-Q1,74.3809
AUS,CONSTR,2004-Q2,74.84415
AUS,CONSTR,2004-Q3,75.10111
AUS,CONSTR,2004-Q4,75.9118
AUS,CONSTR,2005-Q1,77.04098
AUS,CONSTR,2005-Q2,80.2005
AUS,CONSTR,2005-Q3,81.31882
AUS,CONSTR,2005-Q4,82.17294
AUS,CONSTR,2006-Q1,84.49644
AUS,CONSTR,2006-Q2,85.37228
AUS,CONSTR,2006-Q3,83.5265
AUS,CONSTR,2006-Q4,88.54266
AUS,CONSTR,2007-Q1,91.06521
AUS,CONSTR,2007-Q2,89.03124
AUS,CONSTR,2007-Q3,92.93269
AUS,CONSTR,2007-Q4,91.74923
AUS,CONSTR,2008-Q1,94.63731
AUS,CONSTR,2008-Q2,97.64845
AUS,CONSTR,2008-Q3,98.57133
AUS,CONSTR,2008-Q4,100.5836
AUS,CONSTR,2009-Q1,97.98866
AUS,CONSTR,2009-Q2,95.41181
AUS,CONSTR,2009-Q3,97.30463
AUS,CONSTR,2009-Q4,97.48921
AUS,CONSTR,2010-Q1,98.65096
AUS,CONSTR,2010-Q2,101.4124
AUS,CONSTR,2010-Q3,99.15402
AUS,CONSTR,2010-Q4,100.7103
AUS,CONSTR,2011-Q1,101.8648
AUS,CONSTR,2011-Q2,104.5068
AUS,CONSTR,2011-Q3,110.8909
AUS,CONSTR,2011-Q4,109.3637
AUS,CONSTR,2012-Q1,113.1059
AUS,CONSTR,2012-Q2,114.3943
AUS,CONSTR,2012-Q3,115.0132
AUS,CONSTR,2012-Q4,116.573
AUS,CONSTR,2013-Q1,113.5148
AUS,CONSTR,2013-Q2,115.0928
AUS,CONSTR,2013-Q3,117.59
AUS,CONSTR,2013-Q4,119.0594
AUS,CONSTR,2014-Q1,122.009
AUS,CONSTR,2014-Q2,122.418
AUS,CONSTR,2014-Q3,117.7963
AUS,CONSTR,2014-Q4,118.4658
AUS,CONSTR,2015-Q1,117.818
AUS,CONSTR,2015-Q2,118.5274
AUS,CONSTR,2015-Q3,121.1585
AUS,CONSTR,2015-Q4,122.208
AUS,CONSTR,2016-Q1,122.1682
AUS,CONSTR,2016-Q2,120.7459
AUS,CONSTR,2016-Q3,116.6888
AUS,CONSTR,2016-Q4,115.2665
AUS,MFG,1974-Q3,65.69841
AUS,MFG,1974-Q4,63.24843
AUS,MFG,1975-Q1,57.20783
AUS,MFG,1975-Q2,57.33253
AUS,MFG,1975-Q3,59.9989
AUS,MFG,1975-Q4,61.80704
AUS,MFG,1976-Q1,58.82526
AUS,MFG,1976-Q2,60.2593
AUS,MFG,1976-Q3,61.05885
AUS,MFG,1976-Q4,61.99776
AUS,MFG,1977-Q1,61.62733
AUS,MFG,1977-Q2,62.15547
AUS,MFG,1977-Q3,61.34859
AUS,MFG,1977-Q4,60.83512
AUS,MFG,1978-Q1,61.01851
AUS,MFG,1978-Q2,62.56625
AUS,MFG,1978-Q3,62.61759
AUS,MFG,1978-Q4,63.46482
AUS,MFG,1979-Q1,64.61646
AUS,MFG,1979-Q2,65.18861
AUS,MFG,1979-Q3,66.65933
AUS,MFG,1979-Q4,66.21188
AUS,MFG,1980-Q1,67.81831
AUS,MFG,1980-Q2,66.23022
AUS,MFG,1980-Q3,66.64466
AUS,MFG,1980-Q4,68.59585
AUS,MFG,1981-Q1,68.72054
AUS,MFG,1981-Q2,68.42713
AUS,MFG,1981-Q3,69.33671
AUS,MFG,1981-Q4,70.29763
AUS,MFG,1982-Q1,69.63379
AUS,MFG,1982-Q2,69.87218
AUS,MFG,1982-Q3,68.19974
AUS,MFG,1982-Q4,62.83765
AUS,MFG,1983-Q1,61.45862
AUS,MFG,1983-Q2,63.68488
AUS,MFG,1983-Q3,63.42081
AUS,MFG,1983-Q4,64.57245
AUS,MFG,1984-Q1,66.20821
AUS,MFG,1984-Q2,65.87079
AUS,MFG,1984-Q3,68.78656
AUS,MFG,1984-Q4,66.19721
AUS,MFG,1985-Q1,68.18507
AUS,MFG,1985-Q2,70.19127
AUS,MFG,1985-Q3,69.43207
AUS,MFG,1985-Q4,69.48341
AUS,MFG,1986-Q1,68.33544
AUS,MFG,1986-Q2,67.84398
AUS,MFG,1986-Q3,69.95654
AUS,MFG,1986-Q4,69.58978
AUS,MFG,1987-Q1,70.41866
AUS,MFG,1987-Q2,72.65592
AUS,MFG,1987-Q3,73.5765
AUS,MFG,1987-Q4,75.40665
AUS,MFG,1988-Q1,76.44459
AUS,MFG,1988-Q2,76.04482
AUS,MFG,1988-Q3,77.19646
AUS,MFG,1988-Q4,80.91911
AUS,MFG,1989-Q1,79.60976
AUS,MFG,1989-Q2,81.11349
AUS,MFG,1989-Q3,79.1073
AUS,MFG,1989-Q4,78.24907
AUS,MFG,1990-Q1,79.26134
AUS,MFG,1990-Q2,78.46546
AUS,MFG,1990-Q3,78.09869
AUS,MFG,1990-Q4,77.79428
AUS,MFG,1991-Q1,76.49227
AUS,MFG,1991-Q2,75.75874
AUS,MFG,1991-Q3,75.64504
AUS,MFG,1991-Q4,74.84917
AUS,MFG,1992-Q1,74.20367
AUS,MFG,1992-Q2,74.30269
AUS,MFG,1992-Q3,74.27702
AUS,MFG,1992-Q4,76.14017
AUS,MFG,1993-Q1,77.02041
AUS,MFG,1993-Q2,77.95199
AUS,MFG,1993-Q3,77.26247
AUS,MFG,1993-Q4,79.62444
AUS,MFG,1994-Q1,80.51934
AUS,MFG,1994-Q2,81.60496
AUS,MFG,1994-Q3,82.34949
AUS,MFG,1994-Q4,81.72232
AUS,MFG,1995-Q1,80.59269
AUS,MFG,1995-Q2,81.1245
AUS,MFG,1995-Q3,81.83602
AUS,MFG,1995-Q4,83.30674
AUS,MFG,1996-Q1,85.00119
AUS,MFG,1996-Q2,83.08669
AUS,MFG,1996-Q3,84.41071
AUS,MFG,1996-Q4,85.03053
AUS,MFG,1997-Q1,84.14297
AUS,MFG,1997-Q2,85.29827
AUS,MFG,1997-Q3,86.63696
AUS,MFG,1997-Q4,86.9157
AUS,MFG,1998-Q1,87.08808
AUS,MFG,1998-Q2,88.25439
AUS,MFG,1998-Q3,88.65049
AUS,MFG,1998-Q4,89.6811
AUS,MFG,1999-Q1,90.24958
AUS,MFG,1999-Q2,87.86195
AUS,MFG,1999-Q3,88.11868
AUS,MFG,1999-Q4,88.61015
AUS,MFG,2000-Q1,92.71057
AUS,MFG,2000-Q2,91.16649
AUS,MFG,2000-Q3,92.74358
AUS,MFG,2000-Q4,93.06633
AUS,MFG,2001-Q1,90.84374
AUS,MFG,2001-Q2,92.05406
AUS,MFG,2001-Q3,92.23377
AUS,MFG,2001-Q4,94.17396
AUS,MFG,2002-Q1,95.0982
AUS,MFG,2002-Q2,95.9711
AUS,MFG,2002-Q3,96.13615
AUS,MFG,2002-Q4,97.70222
AUS,MFG,2003-Q1,99.87347
AUS,MFG,2003-Q2,98.59713
AUS,MFG,2003-Q3,98.12034
AUS,MFG,2003-Q4,99.17295
AUS,MFG,2004-Q1,100.6803
AUS,MFG,2004-Q2,99.79278
AUS,MFG,2004-Q3,98.7365
AUS,MFG,2004-Q4,98.32939
AUS,MFG,2005-Q1,98.70349
AUS,MFG,2005-Q2,98.63747
AUS,MFG,2005-Q3,99.36733
AUS,MFG,2005-Q4,97.44549
AUS,MFG,2006-Q1,97.53352
AUS,MFG,2006-Q2,98.67415
AUS,MFG,2006-Q3,98.82819
AUS,MFG,2006-Q4,101.4175
AUS,MFG,2007-Q1,100.9628
AUS,MFG,2007-Q2,99.78545
AUS,MFG,2007-Q3,101.5606
AUS,MFG,2007-Q4,102.2648
AUS,MFG,2008-Q1,105.6793
AUS,MFG,2008-Q2,107.1354
AUS,MFG,2008-Q3,104.9421
AUS,MFG,2008-Q4,99.30499
AUS,MFG,2009-Q1,95.04319
AUS,MFG,2009-Q2,95.91975
AUS,MFG,2009-Q3,95.76938
AUS,MFG,2009-Q4,100.0018
AUS,MFG,2010-Q1,101.1681
AUS,MFG,2010-Q2,100.2622
AUS,MFG,2010-Q3,99.50304
AUS,MFG,2010-Q4,99.15828
AUS,MFG,2011-Q1,97.52985
AUS,MFG,2011-Q2,100.4053
AUS,MFG,2011-Q3,101.5202
AUS,MFG,2011-Q4,100.4126
AUS,MFG,2012-Q1,100.6143
AUS,MFG,2012-Q2,96.66795
AUS,MFG,2012-Q3,97.84526
AUS,MFG,2012-Q4,97.07139
AUS,MFG,2013-Q1,96.26084
AUS,MFG,2013-Q2,94.84147
AUS,MFG,2013-Q3,95.47964
AUS,MFG,2013-Q4,96.08479
AUS,MFG,2014-Q1,93.69717
AUS,MFG,2014-Q2,95.14955
AUS,MFG,2014-Q3,94.1006
AUS,MFG,2014-Q4,93.79986
AUS,MFG,2015-Q1,93.59447
AUS,MFG,2015-Q2,93.16169
AUS,MFG,2015-Q3,92.63354
AUS,MFG,2015-Q4,90.81073
AUS,MFG,2016-Q1,90.12489
AUS,MFG,2016-Q2,90.52466
AUS,MFG,2016-Q3,90.22391
AUS,MFG,2016-Q4,89.10895
AUS,TOT,1974-Q3,47.62693
AUS,TOT,1974-Q4,46.99361
AUS,TOT,1975-Q1,43.6561
AUS,TOT,1975-Q2,43.69559
AUS,TOT,1975-Q3,44.48839
AUS,TOT,1975-Q4,45.92869
AUS,TOT,1976-Q1,44.51261
AUS,TOT,1976-Q2,45.56464
AUS,TOT,1976-Q3,46.49946
AUS,TOT,1976-Q4,46.50363
AUS,TOT,1977-Q1,46.78912
AUS,TOT,1977-Q2,47.17643
AUS,TOT,1977-Q3,46.92033
AUS,TOT,1977-Q4,46.33254
AUS,TOT,1978-Q1,46.47896
AUS,TOT,1978-Q2,47.58356
AUS,TOT,1978-Q3,47.78524
AUS,TOT,1978-Q4,48.23918
AUS,TOT,1979-Q1,49.1829
AUS,TOT,1979-Q2,49.74816
AUS,TOT,1979-Q3,50.82033
AUS,TOT,1979-Q4,50.56498
AUS,TOT,1980-Q1,50.93749
AUS,TOT,1980-Q2,49.86792
AUS,TOT,1980-Q3,50.73317
AUS,TOT,1980-Q4,51.87418
AUS,TOT,1981-Q1,52.34128
AUS,TOT,1981-Q2,51.90549
AUS,TOT,1981-Q3,52.18441
AUS,TOT,1981-Q4,53.1651
AUS,TOT,1982-Q1,52.7512
AUS,TOT,1982-Q2,53.6657
AUS,TOT,1982-Q3,52.30075
AUS,TOT,1982-Q4,49.50763
AUS,TOT,1983-Q1,48.51944
AUS,TOT,1983-Q2,50.24973
AUS,TOT,1983-Q3,50.21525
AUS,TOT,1983-Q4,50.99202
AUS,TOT,1984-Q1,52.53477
AUS,TOT,1984-Q2,52.71693
AUS,TOT,1984-Q3,54.64417
AUS,TOT,1984-Q4,53.39392
AUS,TOT,1985-Q1,54.80093
AUS,TOT,1985-Q2,56.89705
AUS,TOT,1985-Q3,57.21235
AUS,TOT,1985-Q4,56.77216
AUS,TOT,1986-Q1,56.29714
AUS,TOT,1986-Q2,55.32879
AUS,TOT,1986-Q3,56.10111
AUS,TOT,1986-Q4,56.19276
AUS,TOT,1987-Q1,57.08929
AUS,TOT,1987-Q2,59.0183
AUS,TOT,1987-Q3,59.95318
AUS,TOT,1987-Q4,63.03337
AUS,TOT,1988-Q1,63.02831
AUS,TOT,1988-Q2,62.88206
AUS,TOT,1988-Q3,63.51439
AUS,TOT,1988-Q4,66.42954
AUS,TOT,1989-Q1,65.71602
AUS,TOT,1989-Q2,66.4521
AUS,TOT,1989-Q3,66.21577
AUS,TOT,1989-Q4,65.73643
AUS,TOT,1990-Q1,67.95076
AUS,TOT,1990-Q2,67.49314
AUS,TOT,1990-Q3,67.51089
AUS,TOT,1990-Q4,67.35522
AUS,TOT,1991-Q1,66.27466
AUS,TOT,1991-Q2,66.41747
AUS,TOT,1991-Q3,66.5689
AUS,TOT,1991-Q4,66.98684
AUS,TOT,1992-Q1,66.35384
AUS,TOT,1992-Q2,66.2674
AUS,TOT,1992-Q3,66.50533
AUS,TOT,1992-Q4,67.59752
AUS,TOT,1993-Q1,68.02003
AUS,TOT,1993-Q2,69.2258
AUS,TOT,1993-Q3,68.50954
AUS,TOT,1993-Q4,69.57208
AUS,TOT,1994-Q1,71.12383
AUS,TOT,1994-Q2,71.52794
AUS,TOT,1994-Q3,73.06781
AUS,TOT,1994-Q4,72.92176
AUS,TOT,1995-Q1,72.27122
AUS,TOT,1995-Q2,73.14944
AUS,TOT,1995-Q3,74.53657
AUS,TOT,1995-Q4,75.08771
AUS,TOT,1996-Q1,77.00561
AUS,TOT,1996-Q2,76.10382
AUS,TOT,1996-Q3,76.43279
AUS,TOT,1996-Q4,76.90111
AUS,TOT,1997-Q1,75.76241
AUS,TOT,1997-Q2,77.23225
AUS,TOT,1997-Q3,77.88512
AUS,TOT,1997-Q4,79.05408
AUS,TOT,1998-Q1,79.16442
AUS,TOT,1998-Q2,80.11954
AUS,TOT,1998-Q3,79.79764
AUS,TOT,1998-Q4,80.03771
AUS,TOT,1999-Q1,81.13885
AUS,TOT,1999-Q2,79.60523
AUS,TOT,1999-Q3,80.09349
AUS,TOT,1999-Q4,80.48116
AUS,TOT,2000-Q1,83.61385
AUS,TOT,2000-Q2,83.96639
AUS,TOT,2000-Q3,85.11618
AUS,TOT,2000-Q4,85.47068
AUS,TOT,2001-Q1,85.06654
AUS,TOT,2001-Q2,85.42087
AUS,TOT,2001-Q3,85.17846
AUS,TOT,2001-Q4,86.31967
AUS,TOT,2002-Q1,87.16151
AUS,TOT,2002-Q2,87.23599
AUS,TOT,2002-Q3,87.81158
AUS,TOT,2002-Q4,88.88096
AUS,TOT,2003-Q1,89.23413
AUS,TOT,2003-Q2,88.18903
AUS,TOT,2003-Q3,87.82962
AUS,TOT,2003-Q4,88.0425
AUS,TOT,2004-Q1,89.30275
AUS,TOT,2004-Q2,89.01025
AUS,TOT,2004-Q3,89.0617
AUS,TOT,2004-Q4,88.68123
AUS,TOT,2005-Q1,89.94727
AUS,TOT,2005-Q2,91.09394
AUS,TOT,2005-Q3,90.71861
AUS,TOT,2005-Q4,90.29842
AUS,TOT,2006-Q1,89.53634
AUS,TOT,2006-Q2,90.59967
AUS,TOT,2006-Q3,92.84958
AUS,TOT,2006-Q4,94.40223
AUS,TOT,2007-Q1,94.19219
AUS,TOT,2007-Q2,94.20489
AUS,TOT,2007-Q3,95.45824
AUS,TOT,2007-Q4,95.60011
AUS,TOT,2008-Q1,97.56143
AUS,TOT,2008-Q2,98.24474
AUS,TOT,2008-Q3,98.37667
AUS,TOT,2008-Q4,95.61365
AUS,TOT,2009-Q1,94.72271
AUS,TOT,2009-Q2,94.77084
AUS,TOT,2009-Q3,95.75431
AUS,TOT,2009-Q4,98.16336
AUS,TOT,2010-Q1,99.92303
AUS,TOT,2010-Q2,100.0952
AUS,TOT,2010-Q3,100.1881
AUS,TOT,2010-Q4,99.73396
AUS,TOT,2011-Q1,97.9726
AUS,TOT,2011-Q2,100.7392
AUS,TOT,2011-Q3,102.3198
AUS,TOT,2011-Q4,102.9733
AUS,TOT,2012-Q1,103.1104
AUS,TOT,2012-Q2,102.5491
AUS,TOT,2012-Q3,104.8125
AUS,TOT,2012-Q4,104.8983
AUS,TOT,2013-Q1,103.9419
AUS,TOT,2013-Q2,104.5139
AUS,TOT,2013-Q3,105.4524
AUS,TOT,2013-Q4,106.2251
AUS,TOT,2014-Q1,107.6257
AUS,TOT,2014-Q2,109.2302
AUS,TOT,2014-Q3,110.2449
AUS,TOT,2014-Q4,109.7452
AUS,TOT,2015-Q1,110.4143
AUS,TOT,2015-Q2,109.4355
AUS,TOT,2015-Q3,111.3526
AUS,TOT,2015-Q4,110.7938
AUS,TOT,2016-Q1,113.0618
AUS,TOT,2016-Q2,111.7045
AUS,TOT,2016-Q3,110.8507
AUS,TOT,2016-Q4,111.9927
AUT,CONSTR,1996-Q1,58.47154
AUT,CONSTR,1996-Q2,62.4052
AUT,CONSTR,1996-Q3,63.90533
AUT,CONSTR,1996-Q4,65.43879
AUT,CONSTR,1997-Q1,68.87241
AUT,CONSTR,1997-Q2,67.30561
AUT,CONSTR,1997-Q3,68.33903
AUT,CONSTR,1997-Q4,68.50571
AUT,CONSTR,1998-Q1,77.00642
AUT,CONSTR,1998-Q2,77.70647
AUT,CONSTR,1998-Q3,77.97317
AUT,CONSTR,1998-Q4,77.93983
AUT,CONSTR,1999-Q1,74.80624
AUT,CONSTR,1999-Q2,79.5733
AUT,CONSTR,1999-Q3,80.27335
AUT,CONSTR,1999-Q4,79.97333
AUT,CONSTR,2000-Q1,77.07309
AUT,CONSTR,2000-Q2,77.67314
AUT,CONSTR,2000-Q3,78.03983
AUT,CONSTR,2000-Q4,80.97341
AUT,CONSTR,2001-Q1,78.67323
AUT,CONSTR,2001-Q2,76.8064
AUT,CONSTR,2001-Q3,78.57321
AUT,CONSTR,2001-Q4,78.3732
AUT,CONSTR,2002-Q1,77.57313
AUT,CONSTR,2002-Q2,80.10667
AUT,CONSTR,2002-Q3,78.33986
AUT,CONSTR,2002-Q4,77.87315
AUT,CONSTR,2003-Q1,90.44087
AUT,CONSTR,2003-Q2,87.34061
AUT,CONSTR,2003-Q3,87.94066
AUT,CONSTR,2003-Q4,88.00733
AUT,CONSTR,2004-Q1,88.20735
AUT,CONSTR,2004-Q2,90.60755
AUT,CONSTR,2004-Q3,94.50787
AUT,CONSTR,2004-Q4,96.34136
AUT,CONSTR,2005-Q1,90.60755
AUT,CONSTR,2005-Q2,96.94141
AUT,CONSTR,2005-Q3,97.00809
AUT,CONSTR,2005-Q4,101.5418
AUT,CONSTR,2006-Q1,97.50813
AUT,CONSTR,2006-Q2,100.9084
AUT,CONSTR,2006-Q3,104.7421
AUT,CONSTR,2006-Q4,106.7756
AUT,CONSTR,2007-Q1,108.309
AUT,CONSTR,2007-Q2,107.7757
AUT,CONSTR,2007-Q3,106.8422
AUT,CONSTR,2007-Q4,105.3088
AUT,CONSTR,2008-Q1,111.7093
AUT,CONSTR,2008-Q2,106.8756
AUT,CONSTR,2008-Q3,104.1753
AUT,CONSTR,2008-Q4,103.2086
AUT,CONSTR,2009-Q1,106.9422
AUT,CONSTR,2009-Q2,104.2754
AUT,CONSTR,2009-Q3,103.1086
AUT,CONSTR,2009-Q4,103.6753
AUT,CONSTR,2010-Q1,100.2084
AUT,CONSTR,2010-Q2,101.4751
AUT,CONSTR,2010-Q3,99.64164
AUT,CONSTR,2010-Q4,98.60822
AUT,CONSTR,2011-Q1,99.34161
AUT,CONSTR,2011-Q2,102.5419
AUT,CONSTR,2011-Q3,101.1084
AUT,CONSTR,2011-Q4,103.9753
AUT,CONSTR,2012-Q1,101.2751
AUT,CONSTR,2012-Q2,105.0754
AUT,CONSTR,2012-Q3,108.1423
AUT,CONSTR,2012-Q4,106.3755
AUT,CONSTR,2013-Q1,102.6752
AUT,CONSTR,2013-Q2,104.6754
AUT,CONSTR,2013-Q3,108.209
AUT,CONSTR,2013-Q4,108.0423
AUT,CONSTR,2014-Q1,107.8757
AUT,CONSTR,2014-Q2,104.5087
AUT,CONSTR,2014-Q3,103.2753
AUT,CONSTR,2014-Q4,102.5419
AUT,CONSTR,2015-Q1,105.1754
AUT,CONSTR,2015-Q2,102.4085
AUT,CONSTR,2015-Q3,101.3751
AUT,CONSTR,2015-Q4,101.7751
AUT,CONSTR,2016-Q1,104.0087
AUT,CONSTR,2016-Q2,102.3085
AUT,CONSTR,2016-Q3,102.6419
AUT,CONSTR,2016-Q4,103.0419
AUT,MFG,1956-Q1,12.51954
AUT,MFG,1956-Q2,12.72758
AUT,MFG,1956-Q3,13.17517
AUT,MFG,1956-Q4,13.15362
AUT,MFG,1957-Q1,13.30178
AUT,MFG,1957-Q2,13.55578
AUT,MFG,1957-Q3,13.92967
AUT,MFG,1957-Q4,13.85654
AUT,MFG,1958-Q1,14.08179
AUT,MFG,1958-Q2,13.89108
AUT,MFG,1958-Q3,13.99359
AUT,MFG,1958-Q4,13.95972
AUT,MFG,1959-Q1,14.07203
AUT,MFG,1959-Q2,14.78207
AUT,MFG,1959-Q3,14.8693
AUT,MFG,1959-Q4,15.33388
AUT,MFG,1960-Q1,15.64155
AUT,MFG,1960-Q2,16.23177
AUT,MFG,1960-Q3,16.5853
AUT,MFG,1960-Q4,16.99627
AUT,MFG,1961-Q1,17.02917
AUT,MFG,1961-Q2,16.91381
AUT,MFG,1961-Q3,17.16234
AUT,MFG,1961-Q4,17.35134
AUT,MFG,1962-Q1,17.52123
AUT,MFG,1962-Q2,17.38007
AUT,MFG,1962-Q3,17.6338
AUT,MFG,1962-Q4,17.55898
AUT,MFG,1963-Q1,17.68044
AUT,MFG,1963-Q2,18.30746
AUT,MFG,1963-Q3,18.56089
AUT,MFG,1963-Q4,18.82318
AUT,MFG,1964-Q1,19.23644
AUT,MFG,1964-Q2,19.6988
AUT,MFG,1964-Q3,20.00237
AUT,MFG,1964-Q4,20.00021
AUT,MFG,1965-Q1,20.35453
AUT,MFG,1965-Q2,20.2413
AUT,MFG,1965-Q3,20.62431
AUT,MFG,1965-Q4,20.67207
AUT,MFG,1966-Q1,21.18828
AUT,MFG,1966-Q2,21.22932
AUT,MFG,1966-Q3,21.17451
AUT,MFG,1966-Q4,22.06927
AUT,MFG,1967-Q1,21.41497
AUT,MFG,1967-Q2,21.62847
AUT,MFG,1967-Q3,21.26664
AUT,MFG,1967-Q4,22.18632
AUT,MFG,1968-Q1,22.09051
AUT,MFG,1968-Q2,23.17959
AUT,MFG,1968-Q3,23.85237
AUT,MFG,1968-Q4,23.844
AUT,MFG,1969-Q1,25.10003
AUT,MFG,1969-Q2,25.80115
AUT,MFG,1969-Q3,26.8421
AUT,MFG,1969-Q4,26.82236
AUT,MFG,1970-Q1,27.54399
AUT,MFG,1970-Q2,28.37918
AUT,MFG,1970-Q3,28.65609
AUT,MFG,1970-Q4,28.87622
AUT,MFG,1971-Q1,30.23998
AUT,MFG,1971-Q2,30.30159
AUT,MFG,1971-Q3,30.7118
AUT,MFG,1971-Q4,30.58323
AUT,MFG,1972-Q1,31.28774
AUT,MFG,1972-Q2,32.30048
AUT,MFG,1972-Q3,32.95673
AUT,MFG,1972-Q4,35.70903
AUT,MFG,1973-Q1,33.56951
AUT,MFG,1973-Q2,34.45523
AUT,MFG,1973-Q3,35.29167
AUT,MFG,1973-Q4,35.91225
AUT,MFG,1974-Q1,36.85268
AUT,MFG,1974-Q2,37.19014
AUT,MFG,1974-Q3,36.71487
AUT,MFG,1974-Q4,35.79708
AUT,MFG,1975-Q1,34.71819
AUT,MFG,1975-Q2,32.99469
AUT,MFG,1975-Q3,32.81988
AUT,MFG,1975-Q4,34.09499
AUT,MFG,1976-Q1,34.05892
AUT,MFG,1976-Q2,36.01301
AUT,MFG,1976-Q3,36.76616
AUT,MFG,1976-Q4,37.3957
AUT,MFG,1977-Q1,37.49992
AUT,MFG,1977-Q2,37.41502
AUT,MFG,1977-Q3,37.23483
AUT,MFG,1977-Q4,37.55866
AUT,MFG,1978-Q1,37.45561
AUT,MFG,1978-Q2,38.08986
AUT,MFG,1978-Q3,38.21454
AUT,MFG,1978-Q4,39.02213
AUT,MFG,1979-Q1,39.61605
AUT,MFG,1979-Q2,40.482
AUT,MFG,1979-Q3,42.25675
AUT,MFG,1979-Q4,42.49475
AUT,MFG,1980-Q1,42.32641
AUT,MFG,1980-Q2,42.11303
AUT,MFG,1980-Q3,41.6473
AUT,MFG,1980-Q4,42.66075
AUT,MFG,1981-Q1,41.40824
AUT,MFG,1981-Q2,41.46557
AUT,MFG,1981-Q3,40.98431
AUT,MFG,1981-Q4,41.1773
AUT,MFG,1982-Q1,41.87347
AUT,MFG,1982-Q2,41.18481
AUT,MFG,1982-Q3,40.32993
AUT,MFG,1982-Q4,39.94312
AUT,MFG,1983-Q1,40.08065
AUT,MFG,1983-Q2,41.451
AUT,MFG,1983-Q3,42.24331
AUT,MFG,1983-Q4,41.63683
AUT,MFG,1984-Q1,42.77788
AUT,MFG,1984-Q2,43.41777
AUT,MFG,1984-Q3,44.45932
AUT,MFG,1984-Q4,44.24391
AUT,MFG,1985-Q1,45.42771
AUT,MFG,1985-Q2,44.1926
AUT,MFG,1985-Q3,45.73511
AUT,MFG,1985-Q4,46.1178
AUT,MFG,1986-Q1,43.04831
AUT,MFG,1986-Q2,41.80127
AUT,MFG,1986-Q3,42.38593
AUT,MFG,1986-Q4,41.7328
AUT,MFG,1987-Q1,40.74691
AUT,MFG,1987-Q2,41.92587
AUT,MFG,1987-Q3,41.246
AUT,MFG,1987-Q4,42.58115
AUT,MFG,1988-Q1,43.04702
AUT,MFG,1988-Q2,44.01235
AUT,MFG,1988-Q3,45.34156
AUT,MFG,1988-Q4,44.83008
AUT,MFG,1989-Q1,46.26666
AUT,MFG,1989-Q2,47.17467
AUT,MFG,1989-Q3,47.30048
AUT,MFG,1989-Q4,48.56317
AUT,MFG,1990-Q1,50.73951
AUT,MFG,1990-Q2,51.40333
AUT,MFG,1990-Q3,51.62297
AUT,MFG,1990-Q4,51.91194
AUT,MFG,1991-Q1,52.54539
AUT,MFG,1991-Q2,53.03305
AUT,MFG,1991-Q3,52.50158
AUT,MFG,1991-Q4,52.54324
AUT,MFG,1992-Q1,51.91364
AUT,MFG,1992-Q2,53.53693
AUT,MFG,1992-Q3,51.86216
AUT,MFG,1992-Q4,50.78641
AUT,MFG,1993-Q1,51.25697
AUT,MFG,1993-Q2,51.01809
AUT,MFG,1993-Q3,50.39698
AUT,MFG,1993-Q4,51.71863
